web-scraper-order,web-scraper-start-url,main_article,main_article-href,price,superficie,Adresse,image_lien
"1739975211-90","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-2716707","2 500 000 CFA","150 m2","Sebikotane, Sénégal","background-image: url(""https://images.coinafrique.com/2716707_uploaded_image1_1603595400.jpg""); width: 443px;"
"1739975214-91","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m-dakar-2716998","2 500 000 CFA","150","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2716998_uploaded_image1_1603624193.jpg""); width: 377px;"
"1739975216-92","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-keur-massar-2717140","7 500 000 CFA","150","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2717140_uploaded_image1_1603629571.jpg""); width: 535px;"
"1739975219-93","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-rufisque-2717162","15 000 000 CFA","150","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2717162_uploaded_image1_1603630313.jpg""); width: 450px;"
"1739975221-94","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-sante-yalla-2717273","Prix sur demande","150 m2","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2717273_uploaded_image1_1603634608.jpg""); width: 596px;"
"1739975224-95","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-vdn-3-2717728","35 000 000 CFA","150 m2","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2717728_uploaded_image1_1603649521.jpg""); width: 410px;"
"1739975227-96","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-sud-foire-cite-sonatel-2718283","60 000 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2718283_uploaded_image1_1603673298.jpg""); width: 475px;"
"1739975230-97","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-keur-massar-2718628","8 000 000 CFA","150 m2","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2718628_uploaded_image1_1603703224.jpg""); width: 410px;"
"1739975233-98","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-keur-massar-2718852","Prix sur demande","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2718852_uploaded_image1_1603708704.jpg""); width: 412px;"
"1739975235-99","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-keur-massar-2719062","8 000 000 CFA","3","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2719062_uploaded_image1_1603714589.jpg""); width: 559px;"
"1739975238-100","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-150-m2-guediawaye-2719146","20 000 000 CFA","150","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2719146_uploaded_image1_1603716415.jpg""); width: 671px;"
"1739975240-101","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-zacmbao-kounoune-2719396","5 000 000 CFA","150 m2","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2719396_uploaded_image2_1603723525.jpeg""); width: 596px;"
"1739975243-102","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-180-m2-keur-mbaye-fall-2720696","11 000 000 CFA","180","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2720696_uploaded_image1_1603787239.jpg""); width: 369px;"
"1739975245-103","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150-m2-rufisque-2721810","16 000 000 CFA","150","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2721810_uploaded_image1_1603816722.jpg""); width: 488px;"
"1739975248-104","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-179-m-rufisque-2721833","19 000 000 CFA","179","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2721833_uploaded_image1_1603817397.jpg""); width: 488px;"
"1739975251-105","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-2-ha-keur-massar-2722001","Prix sur demande","26170 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2722001_uploaded_image1_1603823248.jpg""); width: 395px;"
"1739975253-106","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-225-m-gorom-2722111","3 500 000 CFA","225 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2722111_uploaded_image1_1603827627.jpg""); width: 556px;"
"1739975256-107","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-340-m-ndiass-2722206","2 000 000 CFA","340","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/2722206_uploaded_image1_1603831347.jpg""); width: 406px;"
"1739975258-108","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-340-m-ndiass-2722213","2 000 000 CFA","340","Ndiass, Sénégal","background-image: url(""https://images.coinafrique.com/2722213_uploaded_image1_1603831496.jpg""); width: 406px;"
"1739975262-109","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-600-m2-dakar-2722495","7 000 000 CFA","600","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2722495_uploaded_image1_1603847698.jpg""); width: 576px;"
"1739975266-110","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrains-10000-m-mbour-2722995","70 000 000 CFA","10000","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2722995_uploaded_image1_1603881159.jpg""); width: 538px;"
"1739975270-111","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-bambilor-2723524","16 000 000 CFA","4","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2723524_uploaded_image2_1603895005.jpeg""); width: 559px;"
"1739975274-112","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-thies-2724182","70 000 000 CFA","1000 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2724182_uploaded_image1_1603915328.jpg""); width: 406px;"
"1739975277-113","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-50000m-mbour-2724298","50 000 000 CFA","50000","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2724298_uploaded_image1_1603920035.jpg""); width: 550px;"
"1739975281-114","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-almadies-2-2724626","20 000 000 CFA","150 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2724626_uploaded_image1_1603952647.jpg""); width: 417px;"
"1739975283-115","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-4-hectares-diamniadio-2725108","160 CFA","4","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/2725108_uploaded_image1_1603973214.jpg""); width: 416px;"
"1739975286-116","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-300m-mbour-2726418","10 000 000 CFA","300","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2726418_uploaded_image1_1604047718.jpg""); width: 515px;"
"1739975288-117","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300m-saly-2727085","10 000 000 CFA","300 m2","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/2727085_uploaded_image1_1604071011.jpg""); width: 493px;"
"1739975291-118","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-saly-2727221","8 000 000 CFA","300","Saly, Sénégal","background-image: url(""https://images.coinafrique.com/2727221_uploaded_image1_1604074222.jpg""); width: 445px;"
"1739975293-119","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-2000m-diass-2727474","20 000 000 CFA","2000 m2","Diamniadio, Sénégal","background-image: url(""https://images.coinafrique.com/2727474_uploaded_image1_1604088300.jpg""); width: 369px;"
"1739975296-120","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-600-m-mbodiene-2727491","6 000 000 CFA","600","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2727491_uploaded_image1_1604089063.jpg""); width: 550px;"
"1739975299-121","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-745-m-almadies-2728079","265 000 000 CFA","745","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2728079_uploaded_image1_1604142126.jpg""); width: 505px;"
"1739975301-122","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-dakar-2728204","3 000 000 CFA","150","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2728204_uploaded_image1_1604147804.jpg""); width: 422px;"
"1739975304-123","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-300m-mboro-2728519","3 500 000 CFA","300","Mboro, Sénégal","background-image: url(""https://images.coinafrique.com/2728519_uploaded_image1_1604160706.jpg""); width: 369px;"
"1739975307-124","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-100000-mbour-2728646","Prix sur demande","100000","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2728646_uploaded_image1_1604166933.jpg""); width: 369px;"
"1739975310-125","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-deliberation-2728829","1 700 000 CFA","150 m2","Sébikhotane, Sénégal","background-image: url(""https://images.coinafrique.com/2728829_uploaded_image1_1604176929.jpg""); width: 443px;"
"1739975312-126","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-yeny-guedj-2729796","2 500 000 CFA","300 m2","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2729796_uploaded_image1_1604231447.jpg""); width: 570px;"
"1739975315-127","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-bambylor-gorom-2729857","1 500 000 CFA","150 m2","Les Parcelles Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2729857_uploaded_image1_1604232840.jpg""); width: 422px;"
"1739975317-128","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-bambylor-gorom-2729869","2 500 000 CFA","150 m2","Les Parcelles Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2729869_uploaded_image1_1604233024.jpg""); width: 422px;"
"1739975320-129","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-180-m-keur-massar-2729951","8 500 000 CFA","180","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/2729951_uploaded_image1_1604235959.jpg""); width: 415px;"
"1739975322-130","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m-rufisque-2730030","2 000 000 CFA","150","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/2730030_uploaded_image1_1604238593.jpg""); width: 488px;"
"1739975325-131","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/vente-terrain-350m-mamelles-2730670","90 000 000 CFA","350 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2730670_uploaded_image1_1604264725.jpg""); width: 666px;"
"1739975328-132","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-225-m2-diass-2731006","600 000 CFA","225","Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/2731006_uploaded_image1_1604287376.jpg""); width: 593px;"
"1739975330-133","https://sn.coinafrique.com/categorie/terrains?page=118","favorite_border4années","https://sn.coinafrique.com/annonce/terrains/terrain-210-ha-kounoune-2731110","Prix sur demande","100000 m2","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/2731110_uploaded_image1_1604299117.jpg""); width: 548px;"
